"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment3"
"11/06/2019 14:37:03:767 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","%-similar-maximo","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"8352","85","26","89","417","0","61.598587997982854","0"
"8345","85","26","88","1000","7","60.94742189484379","0.31890660592255127"
"8353","85","26","89","498","0","62.38189955246146","0"
"8355","85","26","89","390","0","61.00217864923747","0"
"8360","85","26","89","132","0","61.677403056713395","0"
"8358","85","26","89","367","0","60.33263001117041","0"
"8361","85","26","90","206","0","61.93096548274137","0"
"8350","85","26","88","811","0","61.474269819193324","0"
"8359","85","26","89","367","0","61.345891684223574","0"
"8363","85","26","90","214","0","61.28705345832278","0"
"8362","85","26","90","207","0","60.88844769822559","0"
"8356","85","26","89","582","0","61.68329177057357","0"
"8366","85","26","90","149","0","59.94394190342719","0"
"8364","85","26","90","229","0","60.89574708317651","0"
"8368","85","26","90","117","0","60.89328765385103","0"
"8367","85","26","90","204","0","61.026352288488205","0"
"8365","85","26","90","407","0","61.280259545794856","0"
"8357","85","26","89","943","0","61.30434782608696","0"
"8369","85","26","90","702","0","61.92648922686945","0"
"8370","85","26","90","1000","4","60.694514343231","0.18099547511312217"
"8371","85","27","60","1000","614","46.104503541360415","27.959927140255008"
"8372","85","27","60","1000","604","45.41308313786813","27.133872416891286"
"8373","85","27","60","1000","658","46.128162321818415","29.348795718108832"
"8374","85","27","60","1000","648","45.472061657032754","28.92857142857143"
"8375","85","27","60","1000","605","46.01653760336002","27.313769751693002"
"8376","85","27","60","1000","617","46.72349493873202","28.019981834695727"
"8377","85","27","60","1000","618","46.1963674651224","27.88808664259928"
"8378","85","27","60","1000","677","46.59706620853707","30.63348416289593"
"8379","85","27","60","1000","641","46.80063458487573","29.030797101449274"
"8380","85","27","60","1000","627","46.21588923242371","28.604014598540147"
"8381","85","27","61","1000","576","45.02477567965716","26.241457858769934"
"8382","85","27","61","1000","605","46.17141321869963","27.600364963503647"
"8383","85","27","61","1000","624","46.25167336010709","28.441203281677303"
"8384","85","27","61","1000","633","46.313750806972244","28.360215053763444"
"8385","85","27","61","1000","618","45.82002129925453","28.039927404718696"
"8386","85","27","61","1000","636","46.730567226890756","28.635749662314275"
"8388","85","27","61","1000","607","46.16637264214955","27.831270059605686"
"8389","85","27","61","1000","618","46.14569536423841","28.00181241504304"
"8387","85","27","61","1000","709","47.156337668962","31.511111111111113"
"8390","85","27","61","1000","681","46.33229652669777","30.53811659192825"
"8391","85","27","62","1000","630","45.239015590774386","28.125"
"8392","85","27","62","1000","605","45.553257497414684","27.081468218442257"
"8393","85","27","62","1000","608","46.23963008295934","27.902707664066085"
"8394","85","27","62","1000","652","46.3697219361483","29.12014292094685"
"8395","85","27","62","1000","616","46.1126722868995","28.06378132118451"
"8396","85","27","62","1000","627","45.80414959693406","28.396739130434785"
"8397","85","27","62","1000","593","45.653036919412465","26.844726120416478"
"8398","85","27","62","1000","610","45.517774343122106","27.232142857142854"
"8399","85","27","62","1000","606","45.96122778675283","27.645985401459853"
"8400","85","27","62","1000","586","45.2186512118019","26.479891549932216"
"8402","85","27","63","1000","477","46.066375776808144","21.652292328642762"
"8401","85","27","63","1000","407","46.84123554086691","18.11303960836671"
"8403","85","27","63","1000","430","45.37269958956706","19.545454545454547"
"8405","85","27","63","1000","468","46.88537654402975","21.330902461257974"
"8404","85","27","63","1000","478","46.316066956636355","21.638750565866907"
"8407","85","27","63","1000","451","46.28391663389697","20.36117381489842"
"8406","85","27","63","1000","434","46.317804722399494","19.340463458110516"
"8408","85","27","63","1000","438","46.672743846855056","19.711971197119713"
"8409","85","27","63","1000","492","46.745403301570256","22.476016445865692"
"8410","85","27","63","1000","475","47.005396867184416","21.483491632745363"
"8413","85","27","64","1000","395","45.44251885169996","17.979062357760583"
"8412","85","27","64","1000","444","46.46951537258989","19.98199819981998"
"8411","85","27","64","1000","423","46.19740059194441","18.960107575078442"
"8414","85","27","64","1000","477","47.12837837837838","21.41894925909295"
"8415","85","27","64","1000","402","46.19122668768058","18.214771182600817"
"8416","85","27","64","1000","468","46.473972969356346","21.379625399725903"
"8417","85","27","64","1000","448","46.580109757729886","20.494053064958827"
"8418","85","27","64","1000","477","46.29748873148745","21.34228187919463"
"8419","85","27","64","1000","435","46.49774475988326","19.736842105263158"
"8420","85","27","64","1000","431","46.188579017264274","19.626593806921676"
"8421","85","27","65","1000","473","46.84274031371498","21.608040201005025"
"8422","85","27","65","1000","460","46.536532465772","21.159153633854647"
"8423","85","27","65","1000","440","46.44779332615716","20.174232003668042"
"8424","85","27","65","1000","394","46.26730495536292","17.723796671165093"
"8425","85","27","65","1000","417","46.277278562259305","18.6243858865565"
"8427","85","27","65","1000","418","46.03238324635354","19.174311926605505"
"8426","85","27","65","1000","494","47.33542319749217","22.272317403065824"
"8428","85","27","65","1000","432","46.468005853398964","19.708029197080293"
"8429","85","27","65","1000","471","46.51286130999735","21.409090909090907"
"8431","85","27","66","1000","490","47.42444152431012","22.151898734177212"
"8430","85","27","65","1000","465","46.75737538148525","20.648312611012436"
"8432","85","27","66","1000","431","46.29724208375894","19.181130396083667"
"8433","85","27","66","1000","443","46.34146341463415","19.928025191183085"
"8434","85","27","66","1000","514","46.39522821576764","23.070017953321365"
"8436","85","27","66","1000","476","46.471354166666664","21.44144144144144"
"8435","85","27","66","1000","515","46.98030067392431","23.146067415730336"
"8437","85","27","66","1000","370","45.68572874493927","16.429840142095912"
"8438","85","27","66","1000","440","46.471693050711025","20.100502512562816"
"8439","85","27","66","1000","414","46.20169401799894","18.80108991825613"
"8440","85","27","66","1000","426","46.03029511621833","19.232505643340858"
"8441","85","27","67","1000","257","46.28154050464807","11.697769685935366"
"8442","85","27","67","1000","330","47.41046122133471","14.824797843665769"
"8443","85","27","67","1000","282","47.052037938990004","12.623097582811102"
"8445","85","27","67","1000","312","47.5609756097561","14.188267394270124"
"8444","85","27","67","1000","339","47.14026915113871","15.235955056179776"
"8446","85","27","67","1000","369","47.47285158868481","16.88787185354691"
"8447","85","27","67","1000","278","46.492397972792745","12.711476909007773"
"8448","85","27","67","1000","340","46.412293267352524","15.308419630796937"
"8449","85","27","67","1000","329","47.063440156965335","14.866696791685493"
"8450","85","27","67","1000","379","47.60645331922772","17.235106866757615"
"8451","85","27","68","1000","359","47.03982777179763","16.50574712643678"
"8452","85","27","68","1000","318","46.68603115922894","14.395654142145768"
"8453","85","27","68","1000","308","46.99044174631878","13.811659192825113"
"8454","85","27","68","1000","355","47.63717511157784","16.085183507023107"
"8455","85","27","68","1000","270","46.4102900643129","12.244897959183673"
"8456","85","27","68","1000","270","46.6523835029459","12.340036563071298"
"8457","85","27","68","1000","293","46.62189388851578","13.434204493351674"
"8458","85","27","68","1000","259","46.4407670081429","11.767378464334394"
"8459","85","27","68","1000","345","47.772799156562996","15.688949522510232"
"8460","85","27","68","1000","365","47.45874587458746","16.54578422484134"
"8461","85","27","69","1000","342","46.903363587827016","15.623572407492006"
"8462","85","27","69","1000","342","47.60721757322175","15.447154471544716"
"8464","85","27","69","1000","329","46.39830508474576","14.995442114858706"
"8463","85","27","69","1000","329","46.87862015703437","14.726947179946285"
"8465","85","27","69","1000","316","47.13910761154856","14.305115436849253"
"8466","85","27","69","1000","290","46.902890635406955","13.229927007299269"
"8467","85","27","69","1000","345","47.58476240345595","15.632079746261892"
"8468","85","27","69","1000","369","47.23009533625354","16.52485445588894"
"8469","85","27","69","1000","289","46.496815286624205","13.178294573643413"
"8470","85","27","69","1000","299","46.44476104131589","13.444244604316546"
"8472","85","27","70","1000","348","47.22838137472284","15.654520917678813"
"8471","85","27","70","1000","312","46.76258992805755","13.991031390134529"
"8473","85","27","70","1000","347","46.97264358874627","15.60953666216824"
"8474","85","27","70","1000","310","47.79801110680615","13.93258426966292"
"8475","85","27","70","1000","283","47.39907346128392","12.904696762425901"
"8476","85","27","70","1000","342","47.25042859026771","15.454134658834162"
"8477","85","27","70","1000","338","46.96103205213459","15.405651777575205"
"8478","85","27","70","1000","331","47.001832940560355","14.957071848169907"
"8480","85","27","70","1000","277","46.35479141676663","12.654179990863407"
"8479","85","27","70","1000","295","46.65699591190822","13.445761166818595"
"8481","85","27","71","1000","334","47.30452943479963","15.065403698691926"
"8483","85","27","71","1000","376","47.381079636557985","17.231897341888175"
"8482","85","27","71","1000","303","46.83184927087366","13.569189431258396"
"8484","85","27","71","1000","397","46.50737694215955","17.931345980126466"
"8486","85","27","71","1000","340","47.25793754919969","15.363759602349752"
"8485","85","27","71","1000","311","46.60633484162896","14.207400639561444"
"8488","85","27","71","1000","307","47.64","14.050343249427918"
"8487","85","27","71","1000","378","47.494807892004154","16.996402877697843"
"8489","85","27","71","1000","320","46.628833941359275","14.705882352941178"
"8491","85","27","72","1000","141","48.784609385155335","6.417842512517069"
"8490","85","27","71","1000","323","47.26315789473684","14.641885766092475"
"8492","85","27","72","1000","167","48.24912779428867","7.573696145124717"
"8493","85","27","72","1000","148","48.59525336754329","6.654676258992806"
"8495","85","27","72","1000","127","47.83004158004158","5.770104497955475"
"8496","85","27","72","1000","143","48.354661791590495","6.5"
"8494","85","27","72","1000","172","48.461043142305215","7.761732851985561"
"8497","85","27","72","1000","128","47.77991042866283","5.807622504537205"
"8498","85","27","72","1000","178","48.62194487779511","8.087233075874604"
"8499","85","27","72","1000","122","48.10495626822158","5.640314378178456"
"8500","85","27","72","1000","133","48.112595667401735","6.056466302367942"
"8501","85","27","73","1000","151","48.17880794701987","6.777378815080789"
"8503","85","27","73","1000","184","48.82102821801314","8.344671201814059"
"8502","85","27","73","1000","200","48.249678249678254","9.013068949977468"
"8504","85","27","73","1000","141","48.705943555728965","6.409090909090908"
"8505","85","27","73","1000","222","49.074074074074076","10.013531799729364"
"8506","85","27","73","1000","171","47.93847744603852","7.7656675749318795"
"8507","85","27","73","1000","178","48.695106649937266","7.914628723877279"
"8508","85","27","73","1000","169","48.7411487018096","7.70985401459854"
"8510","85","27","73","1000","112","48.08548530721282","5.0359712230215825"
"8509","85","27","73","1000","209","49.661687731392824","9.35960591133005"
"8511","85","27","74","1000","154","48.44579226686884","6.881143878462913"
"8512","85","27","74","1000","203","48.15926892950392","9.235668789808917"
"8513","85","27","74","1000","150","48.46320622369596","6.7294751009421265"
"8521","85","27","75","235","0","51.83003258962145","0"
"8514","85","27","74","1000","160","48.08658678005412","7.194244604316546"
"8515","85","27","74","1000","171","48.56731649875704","7.790432801822324"
"8523","85","27","75","314","0","52.319227347820565","0"
"8516","85","27","74","1000","108","47.87460148777895","4.995374653098982"
"8517","85","27","74","1000","158","48.949336083537446","7.139629462268414"
"8518","85","27","74","1000","113","48.45034788108792","5.108499095840868"
"8526","85","27","75","264","0","51.733333333333334","0"
"8522","85","27","75","622","0","52.08941953512003","0"
"8519","85","27","74","1000","89","47.636084845387174","4.010815682739973"
"8525","85","27","75","365","0","51.19850187265917","0"
"8524","85","27","75","561","0","52.46478873239436","0"
"8520","85","27","74","1000","96","47.762316660398646","4.299149126735333"
"8531","85","27","76","162","0","52.06422018348624","0"
"8527","85","27","75","224","0","51.79397424678085","0"
"8528","85","27","75","304","0","52.12007504690431","0"
"8536","85","27","76","165","0","51.23226288274832","0"
"8532","85","27","76","377","0","51.97733152642602","0"
"8533","85","27","76","333","0","52.0019957590121","0"
"8535","85","27","76","309","0","51.01265822784811","0"
"8530","85","27","75","505","0","52.031405782652044","0"
"8537","85","27","76","299","0","52.017881534831744","0"
"8529","85","27","75","604","0","52.543006731488404","0"
"8534","85","27","76","440","0","51.843603068547395","0"
"8541","85","27","77","180","0","51.33609333835153","0"
"8542","85","27","77","225","0","52.291956055057454","0"
"8539","85","27","76","312","0","52.06741845519582","0"
"8543","85","27","77","267","0","51.70263190719721","0"
"8546","85","27","77","278","0","51.34797803295057","0"
"8547","85","27","77","249","0","51.86316432498472","0"
"8544","85","27","77","404","0","52.24411951684679","0"
"8538","85","27","76","651","0","51.58433133732535","0"
"8545","85","27","77","455","0","52.23992972769482","0"
"8548","85","27","77","357","0","51.625504032258064","0"
"8540","85","27","76","692","0","52.109704641350206","0"
"8553","85","27","78","194","0","51.471150171952615","0"
"8550","85","27","77","353","0","51.7130884890313","0"
"8555","85","27","78","215","0","51.728890002505636","0"
"8554","85","27","78","304","0","51.789636903992765","0"
"8558","85","27","78","205","0","51.751369252324544","0"
"8551","85","27","78","575","0","53.14552804446691","0"
"8552","85","27","78","564","0","52.188636648689325","0"
"8556","85","27","78","425","0","51.955095862764885","0"
"8559","85","27","78","232","0","50.98942128189172","0"
"8557","85","27","78","375","0","51.83278165992399","0"
"8549","85","27","77","747","0","52.028967411661874","0"
"8563","85","27","79","222","0","52.114111054508406","0"
"8564","85","27","79","274","0","51.79197994987469","0"
"8565","85","27","79","289","0","51.693629929221444","0"
"8560","85","27","78","500","0","52.07093253968254","0"
"8561","85","27","79","401","0","52.064476131432116","0"
"8566","85","27","79","363","0","52.43657372519468","0"
"8562","85","27","79","481","0","50.981109079829366","0"
"8567","85","27","79","457","0","51.9895872071402","0"
"8568","85","27","79","265","0","51.97294250281848","0"
"8573","85","27","80","191","0","53.44849648112604","0"
"8572","85","27","80","240","0","53.162748408884276","0"
"8571","85","27","80","310","0","53.06280692685449","0"
"8569","85","27","79","428","0","51.97376562306645","0"
"8570","85","27","79","461","0","52.054794520547944","0"
"8574","85","27","80","283","0","53.35557551648916","0"
"8577","85","27","80","225","0","52.579162410623084","0"
"8582","85","27","81","193","0","52.25031605562579","0"
"8575","85","27","80","484","0","53.22213798332069","0"
"8579","85","27","80","329","0","53.59680837800773","0"
"8583","85","27","81","276","0","52.937428316554104","0"
"8580","85","27","80","362","0","52.680386178861795","0"
"8578","85","27","80","492","0","53.414001728608476","0"
"8584","85","27","81","229","0","52.490619743821966","0"
"8576","85","27","80","708","0","53.67440673641235","0"
"8585","85","27","81","235","0","53.08283949060648","0"
"8581","85","27","81","483","0","53.48236206228195","0"
"8586","85","27","81","311","0","52.33512958686168","0"
"8591","85","27","82","159","0","52.62262916939176","0"
"8592","85","27","82","209","0","53.32899869960988","0"
"8588","85","27","81","371","0","52.99178222907036","0"
"8590","85","27","81","314","0","53.38019169329073","0"
"8593","85","27","82","321","0","53.2355915065723","0"
"8589","85","27","81","513","0","53.795897033842934","0"
"8596","85","27","82","198","0","52.03876164107727","0"
"8597","85","27","82","216","0","52.754053719519746","0"
"8595","85","27","82","300","0","53.15687540348611","0"
"8587","85","27","81","676","0","53.84133350043865","0"
"8594","85","27","82","519","0","53.46260387811634","0"
"8598","85","27","82","398","0","53.37503257753453","0"
"8604","85","27","83","192","0","52.59822560202788","0"
"8599","85","27","82","410","0","53.51633986928105","0"
"8601","85","27","83","375","0","52.79390889146987","0"
"8608","85","27","83","203","0","53.35693513718548","0"
"8605","85","27","83","310","0","52.7925195855446","0"
"8606","85","27","83","313","0","53.491692627206646","0"
"8600","85","27","82","626","0","52.95619971906525","0"
"8603","85","27","83","558","0","53.24150132693036","0"
"8609","85","27","83","256","0","52.50126326427489","0"
"8602","85","27","83","617","0","53.08210631395058","0"
"8610","85","27","83","159","0","52.69121813031161","0"
"8611","85","27","84","164","0","55.71540674862673","0"
"8607","85","27","83","463","0","52.721953701348255","0"
"8614","85","27","84","383","0","55.94251683065769","0"
"8616","85","27","84","429","0","56.28330084470436","0"
"8613","85","27","84","511","0","55.81395348837209","0"
"8619","85","27","84","478","0","55.84481878509444","0"
"8612","85","27","84","767","0","55.721897995432634","0"
"8617","85","27","84","687","0","54.94715395390297","0"
"8615","85","27","84","1000","10","55.96506998844227","0.45045045045045046"
"8618","85","27","84","905","0","56.28393590252947","0"
"8621","85","27","85","590","0","56.0251798561151","0"
"8622","85","27","85","728","0","55.52594848369496","0"
"8623","85","27","85","631","0","55.39171688678035","0"
"8620","85","27","84","948","0","56.40337423312884","0"
"8624","85","27","85","665","0","55.7999744212815","0"
"8626","85","27","85","420","0","55.79459597899859","0"
"8625","85","27","85","727","0","55.9560327198364","0"
"8627","85","27","85","380","0","55.7900221440667","0"
"8630","85","27","85","290","0","55.58490566037736","0"
"8633","85","27","86","168","0","58.91961414790997","0"
"8629","85","27","85","482","0","55.4094518942846","0"
"8634","85","27","86","285","0","59.473684210526315","0"
"8635","85","27","86","308","0","58.99532710280374","0"
"8628","85","27","85","700","0","56.140576725025745","0"
"8632","85","27","86","371","0","58.863259844526574","0"
"8636","85","27","86","327","0","58.977989445231046","0"
"8639","85","27","86","428","0","58.96103896103896","0"
"8637","85","27","86","582","0","59.29760188703971","0"
"8642","85","27","87","388","0","59.31812355806203","0"
"8641","85","27","87","479","0","59.38566552901023","0"
"8638","85","27","86","557","0","58.98234683281412","0"
"8631","85","27","86","1000","9","59.40849799819191","0.4074241738343142"
"8643","85","27","87","542","0","59.594218273438536","0"
"8645","85","27","87","232","0","59.528386518005895","0"
"8644","85","27","87","327","0","59.03645497874533","0"
"8648","85","27","87","304","0","58.99613899613899","0"
"8646","85","27","87","412","0","58.47511833184086","0"
"8652","85","27","88","200","0","60.65081351689612","0"
"8653","85","27","88","145","0","60.33519553072626","0"
"8654","85","27","88","207","0","61.02317335697101","0"
"8640","85","27","86","1000","28","58.18860156953557","1.2612612612612613"
"8651","85","27","88","436","0","61.35790005047955","0"
"8650","85","27","87","536","0","59.638713080168785","0"
"8647","85","27","87","680","0","59.10670613978633","0"
"8657","85","27","88","119","0","60.716971672098275","0"
"8655","85","27","88","324","0","60.94003241491086","0"
"8662","85","27","89","119","0","61.15525286921427","0"
"8660","85","27","88","217","0","60.94848523584303","0"
"8663","85","27","89","121","0","60.69964120963608","0"
"8661","85","27","89","247","0","61.45859394545909","0"
"8658","85","27","88","369","0","61.07315861383679","0"
"8656","85","27","88","544","0","61.23645634161886","0"
"8667","85","27","89","98","0","60.618056442344525","0"
"8649","85","27","87","1000","4","59.11531577601637","0.18001800180018002"
"8666","85","27","89","281","0","60.36477987421384","0"
"8664","85","27","89","411","0","62.186447023586666","0"
"8665","85","27","89","370","0","61.14008941877794","0"
"8671","85","27","90","169","0","60.027908156793096","0"
"8670","85","27","89","291","0","61.923417161632756","0"
"8669","85","27","89","339","0","61.049758034495596","0"
"8675","85","27","90","168","0","60.77608142493639","0"
"8677","85","27","90","204","0","61.00543478260869","0"
"8673","85","27","90","363","0","60.90676883780331","0"
"8659","85","27","88","1000","2","61.85605588125234","0.09017132551848511"
"8668","85","27","89","620","0","62.30333543108873","0"
"8672","85","27","90","470","0","60.82188327240641","0"
"8679","85","27","90","87","0","60.232001008700045","0"
"8678","85","27","90","183","0","60.70202212895841","0"
"8674","85","27","90","434","0","61.45203111495247","0"
"8676","85","27","90","438","0","61.0506329113924","0"
"8680","85","27","90","198","0","61.183626916740586","0"
"8683","85","28","60","1000","569","46.17378256718047","26.124885215794308"
"8681","85","28","60","1000","638","46.454375167246454","29.026387625113742"
"8684","85","28","60","1000","599","45.675245423189175","27.17785843920145"
"8686","85","28","60","1000","589","45.963734049697784","26.87043795620438"
"8682","85","28","60","1000","631","46.05858854860186","28.66878691503862"
"8685","85","28","60","1000","667","46.390409173833724","29.977528089887638"
"8687","85","28","60","1000","643","45.87253213197297","29.108193752829337"
"8688","85","28","60","1000","644","45.88557993730408","28.930817610062892"
"8689","85","28","60","1000","603","45.759787657597876","27.371765773944624"
"8691","85","28","61","1000","633","45.37276816137386","29.116835326586937"
"8690","85","28","60","1000","711","46.38059214816747","31.912028725314183"
"8692","85","28","61","1000","639","45.50390676731559","28.91402714932127"
"8695","85","28","61","1000","654","46.26193001060445","29.592760180995477"
"8693","85","28","61","1000","601","46.10966057441253","27.02338129496403"
"8694","85","28","61","1000","621","45.84460765365288","27.686134641105664"
"8696","85","28","61","1000","605","45.78518907563025","27.3014440433213"
"8697","85","28","61","1000","666","46.01851851851852","30.10849909584087"
"8698","85","28","61","1000","642","45.67884769271806","29.221665908056444"
"8699","85","28","61","1000","674","46.26467449306297","30.664240218380346"
"8700","85","28","61","1000","627","46.13472858077174","28.205128205128204"
"8703","85","28","62","1000","652","46.14341873390267","29.867155290884106"
"8704","85","28","62","1000","596","45.812675867613564","27.164995442114858"
"8701","85","28","62","1000","606","45.633440514469456","27.053571428571427"
"8702","85","28","62","1000","640","45.81948690681909","29.064486830154408"
"8706","85","28","62","1000","622","45.716198125836684","28.350045578851415"
"8705","85","28","62","1000","609","45.732349841938884","27.54409769335143"
"8707","85","28","62","1000","659","46.624220718928235","29.846014492753625"
"8708","85","28","62","1000","668","46.65538781884435","29.982046678635548"
"8711","85","28","63","1000","425","46.76517571884984","19.34456076467911"
"8709","85","28","62","1000","631","46.11716621253406","29.02483900643974"
"8712","85","28","63","1000","410","45.53298818531793","18.661811561219846"
"8710","85","28","62","1000","623","46.193702670386614","28.228364295423653"
"8713","85","28","63","1000","479","46.33560272326792","21.822323462414577"
"8714","85","28","63","1000","394","46.58749836878507","17.795844625112917"
"8715","85","28","63","1000","431","46.109930961232074","19.608735213830755"
"8716","85","28","63","1000","440","46.477764659582846","19.900497512437813"
"8717","85","28","63","1000","435","46.6006600660066","19.736842105263158"
"8718","85","28","63","1000","450","46.759075907590756","20.454545454545457"
"8720","85","28","63","1000","501","46.82602921646746","22.76238073602908"
"8719","85","28","63","1000","443","46.371867209027684","20.081595648232096"
"8722","85","28","64","1000","471","46.618011208132415","21.20666366501576"
"8721","85","28","64","1000","402","46.45445134575569","18.06741573033708"
"8723","85","28","64","1000","443","46.92440547362827","20.173041894353368"
"8724","85","28","64","1000","401","45.73996873371547","18.038686459739093"
"8725","85","28","64","1000","479","46.152846373797765","21.48945715567519"
"8726","85","28","64","1000","492","46.54154088463053","22.20216606498195"
"8727","85","28","64","1000","426","46.547347042396545","18.95017793594306"
"8728","85","28","64","1000","445","46.410451547437845","19.768991559306976"
"8729","85","28","64","1000","449","47.21238357601994","20.33514492753623"
"8730","85","28","64","1000","437","47.094882729211086","19.927040583675332"
"8731","85","28","65","1000","405","45.83279157456768","18.251464623704372"
"8732","85","28","65","1000","460","46.5897166841553","20.823902218198278"
"8733","85","28","65","1000","482","46.77165354330708","21.74109156517817"
"8734","85","28","65","1000","470","46.901848476959124","21.18071203244705"
"8735","85","28","65","1000","438","47.11265790152101","19.63245181532945"
"8736","85","28","65","1000","427","46.463430939965235","19.488817891373802"
"8737","85","28","65","1000","469","46.89189189189189","21.54340836012862"
"8738","85","28","65","1000","500","47.036700817014655","22.461814914645103"
"8739","85","28","65","1000","437","46.59554853154221","19.800634345265067"
"8740","85","28","65","1000","484","46.688697951090546","22.0100045475216"
"8742","85","28","66","1000","463","46.66400850611377","21.055025011368805"
"8741","85","28","66","1000","409","46.35658914728682","18.373764600179694"
"8743","85","28","66","1000","428","45.94348222424795","19.296663660955815"
"8744","85","28","66","1000","395","46.44032109488091","17.873303167420815"
"8745","85","28","66","1000","417","45.37568397170693","19.06721536351166"
"8746","85","28","66","1000","465","47.039342959332366","21.107580571947345"
"8747","85","28","66","1000","411","45.88127615062761","18.55530474040632"
"8748","85","28","66","1000","431","45.95460614152203","19.69835466179159"
"8749","85","28","66","1000","418","45.924950625411455","18.956916099773245"
"8750","85","28","66","1000","446","46.466640347414135","20.18099547511312"
"8751","85","28","67","1000","319","47.321079389910054","14.375844975214061"
"8752","85","28","67","1000","333","47.18631675153414","15.027075812274369"
"8753","85","28","67","1000","300","46.39957407160921","13.698630136986301"
"8754","85","28","67","1000","335","47.77296018919984","15.206536541080345"
"8756","85","28","67","1000","318","47.41796313243562","14.350180505415164"
"8755","85","28","67","1000","307","46.92268565615463","13.656583629893237"
"8757","85","28","67","1000","296","47.09126723571897","13.39972838388411"
"8758","85","28","67","1000","322","46.95382227396197","14.524131709517366"
"8759","85","28","67","1000","349","46.978557504873294","15.72072072072072"
"8760","85","28","67","1000","265","46.8220890856994","11.958483754512637"
"8761","85","28","68","1000","303","46.86385844447379","13.735267452402539"
"8762","85","28","68","1000","311","46.66835250979896","13.82836816362828"
"8763","85","28","68","1000","331","46.86590848981751","15.03178928247048"
"8764","85","28","68","1000","298","47.19520319786808","13.613522156235724"
"8765","85","28","68","1000","287","46.44175013178703","13.009972801450589"
"8766","85","28","68","1000","308","46.989528795811516","13.949275362318842"
"8767","85","28","68","1000","347","47.98965740142211","15.602517985611511"
"8768","85","28","68","1000","285","47.028633171258775","13.12759097190235"
"8769","85","28","68","1000","326","47.53369095904749","14.724480578139115"
"8771","85","28","69","1000","320","47.51076426264801","14.672168729940394"
"8770","85","28","68","1000","321","47.11258278145695","14.59090909090909"
"8774","85","28","69","1000","296","46.810218001872414","13.546910755148742"
"8773","85","28","69","1000","350","46.658758402530644","15.88021778584392"
"8772","85","28","69","1000","284","46.710875331564985","12.92671825216204"
"8775","85","28","69","1000","321","46.88920639044032","14.426966292134832"
"8776","85","28","69","1000","312","46.76296782665791","14.1625056740808"
"8777","85","28","69","1000","307","46.93930711122688","13.860045146726863"
"8778","85","28","69","1000","336","47.17921805300446","15.176151761517614"
"8780","85","28","69","1000","384","47.953216374269005","17.27395411605938"
"8779","85","28","69","1000","333","47.418513689700134","14.993246285457001"
"8783","85","28","70","1000","323","47.13679745493107","14.708561020036429"
"8781","85","28","70","1000","347","47.2557065914337","15.51184622261958"
"8782","85","28","70","1000","302","46.754760979401475","13.634311512415351"
"8784","85","28","70","1000","367","47.561290322580646","16.442652329749105"
"8785","85","28","70","1000","361","46.98908796982352","16.53687585890976"
"8786","85","28","70","1000","341","47.40790354989953","15.585009140767825"
"8788","85","28","70","1000","267","47.12368805633054","12.175102599179207"
"8789","85","28","70","1000","313","46.809068274144934","14.175724637681158"
"8790","85","28","70","1000","304","47.14247383954924","13.906678865507777"
"8787","85","28","70","1000","356","47.86954234613361","16.108597285067873"
"8791","85","28","71","1000","315","47.526315789473685","14.266304347826086"
"8793","85","28","71","1000","318","46.720988303325015","14.454545454545453"
"8792","85","28","71","1000","353","47.02064130858108","15.915238954012622"
"8794","85","28","71","1000","303","47.89342433390208","13.691821057388163"
"8795","85","28","71","1000","307","46.920171897382474","13.816381638163817"
"8796","85","28","71","1000","304","47.2407917158212","13.743218806509946"
"8798","85","28","71","1000","328","47.329338196977595","14.814814814814813"
"8797","85","28","71","1000","289","47.217188713435156","13.023884632717438"
"8799","85","28","71","1000","387","47.49232343909928","17.238307349665924"
"8800","85","28","71","1000","359","47.338353674370296","16.193053676138927"
"8801","85","28","72","1000","115","47.982120051085566","5.210693248753965"
"8802","85","28","72","1000","93","48.36644014636696","4.254345837145471"
"8803","85","28","72","1000","160","48.44665138782786","7.149240393208221"
"8804","85","28","72","1000","144","48.60688956433638","6.457399103139013"
"8805","85","28","72","1000","126","47.66200762388818","5.6859205776173285"
"8806","85","28","72","1000","118","48.44599844599845","5.370960400546199"
"8807","85","28","72","1000","171","48.84289020313705","7.723577235772358"
"8808","85","28","72","1000","121","48.38709677419355","5.4652213188798555"
"8809","85","28","72","1000","135","48.12532100667694","6.122448979591836"
"8812","85","28","73","1000","128","48.4907120743034","5.799728137743544"
"8813","85","28","73","1000","153","48.768153526970956","6.983112733911456"
"8810","85","28","72","1000","214","48.22658178511109","9.705215419501133"
"8814","85","28","73","1000","139","47.32630509335704","6.2669071235347165"
"8811","85","28","73","1000","149","47.825520833333336","6.797445255474452"
"8815","85","28","73","1000","141","47.963392626965714","6.3887630267331215"
"8816","85","28","73","1000","123","47.77208706786172","5.553047404063205"
"8818","85","28","73","1000","166","48.516112597121385","7.467386414754835"
"8819","85","28","73","1000","143","48.20473644003056","6.418312387791741"
"8821","85","28","74","1000","157","48.203554532668456","7.046678635547576"
"8820","85","28","73","1000","178","48.847280601197305","7.978484984311968"
