"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment2"
"11/06/2019 12:49:50:393 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"610","81","19","7","0","56.94866232827187","0"
"606","81","19","9","0","57.64740221833041","0"
"611","81","20","6","0","58.017833650051166","0"
"612","81","20","6","0","57.259594338246025","0"
"613","81","20","7","0","59.10134941142693","0"
"617","81","20","5","0","57.797888386123674","0"
"615","81","20","7","0","56.03410260179332","0"
"619","81","20","6","0","55.775142731664474","0"
"618","81","20","7","0","57.625398666280084","0"
"616","81","20","8","0","56.80944926711257","0"
"614","81","20","11","0","57.17619603267211","0"
"620","81","20","9","0","57.78556821501607","0"
"621","81","21","8","0","59.86364310063732","0"
"624","81","21","6","0","57.83528738919074","0"
"625","81","21","6","0","60.41278486455497","0"
"623","81","21","7","0","59.98179611650486","0"
"622","81","21","9","0","61.85627000290952","0"
"626","81","21","8","0","59.24929178470255","0"
"627","81","21","8","0","59.294636296840565","0"
"628","81","21","10","0","59.18972332015811","0"
"631","81","22","7","0","58.580905682145946","0"
"633","81","22","8","0","59.56316410861865","0"
"629","81","21","11","0","59.33857808857809","0"
"632","81","22","8","0","60.40594625500286","0"
"630","81","21","10","0","58.619672614658604","0"
"635","81","22","7","0","58.80534082923401","0"
"634","81","22","9","0","58.06876371616679","0"
"636","81","22","7","0","58.74269005847953","0"
"637","81","22","6","0","60.59935045763212","0"
"640","81","22","5","0","59.12982456140351","0"
"639","81","22","6","0","58.84111617312073","0"
"638","81","22","8","0","60.14577259475219","0"
"641","81","23","8","0","60.25509456091483","0"
"643","81","23","7","0","59.36914878294686","0"
"642","81","23","9","0","59.60721090429429","0"
"645","81","23","7","0","59.44160912638847","0"
"647","81","23","7","0","58.715328467153284","0"
"644","81","23","10","0","58.698767555173404","0"
"646","81","23","9","0","58.43444806155668","0"
"650","81","23","6","0","58.76303183995491","0"
"648","81","23","10","0","59.063730494385304","0"
"651","81","24","8","0","58.73992673992674","0"
"649","81","23","10","0","59.48467347845402","0"
"652","81","24","7","0","58.55830782076259","0"
"653","81","24","7","0","59.61620469083155","0"
"654","81","24","7","0","59.78260869565217","0"
"655","81","24","7","0","59.54493417286777","0"
"656","81","24","7","0","59.79744605900484","0"
"657","81","24","7","0","59.22650277319742","0"
"658","81","24","7","0","61.294964028776974","0"
"659","81","24","7","0","58.308909730363425","0"
"660","81","24","7","0","59.12052117263844","0"
"661","81","25","7","0","59.46868506975363","0"
"662","81","25","7","0","59.27251897465273","0"
"663","81","25","10","0","59.627784290738575","0"
"664","81","25","7","0","58.64907052646517","0"
"666","81","25","6","0","59.53192119685973","0"
"669","81","25","5","0","57.4757004002287","0"
"668","81","25","7","0","58.73600680175712","0"
"667","81","25","9","0","60.66343963553531","0"
"670","81","25","7","0","59.0178058587019","0"
"665","81","25","12","0","60.400412189018105","0"
"674","81","26","8","0","63.318845079167964","0"
"673","81","26","10","0","66.53474054529464","0"
"671","81","26","11","0","63.86469221835076","0"
"677","81","26","10","0","64.1224665804226","0"
"672","81","26","16","0","64.92994746059544","0"
"676","81","26","15","0","65.07462686567163","0"
"675","81","26","16","0","66.64747372966748","0"
"678","81","26","16","0","63.40066324992463","0"
"679","81","26","11","0","64.92161656838775","0"
"681","81","27","14","0","63.43896713615024","0"
"683","81","27","10","0","64.86527399333939","0"
"680","81","26","16","0","65.9869976359338","0"
"682","81","27","11","0","65.3913296479488","0"
"684","81","27","8","0","63.089622641509436","0"
"686","81","27","9","0","67.2980754659797","0"
"687","81","27","10","0","65.27494908350306","0"
"685","81","27","13","0","63.79787388961701","0"
"688","81","27","12","0","66.27923260047612","0"
"689","81","27","12","0","63.10962294365993","0"
"691","81","28","12","0","63.66304666862342","0"
"692","81","28","10","0","63.43740881237234","0"
"690","81","27","15","0","63.99182958856142","0"
"694","81","28","11","0","65.9653834676216","0"
"695","81","28","11","0","63.80071174377224","0"
"693","81","28","16","0","64.8465129438393","0"
"696","81","28","9","0","64.67883103397122","0"
"697","81","28","9","0","63.288609763060236","0"
"698","81","28","10","0","64.05345211581292","0"
"699","81","28","13","0","64.57379228837347","0"
"702","81","29","12","0","72.95330503335354","0"
"700","81","28","15","0","63.014080579952605","0"
"701","81","29","16","0","72.49707259953162","0"
"704","81","29","13","0","72.56727272727272","0"
"703","81","29","14","0","73.29329036038675","0"
"705","81","29","14","0","71.98074898480975","0"
"706","81","29","16","0","70.77727952167415","0"
"707","81","29","13","0","73.67807720320467","0"
"709","81","29","13","0","74.05366207396665","0"
"708","81","29","16","0","73.61572936244036","0"
"711","81","30","12","0","74.68831545375471","0"
"710","81","29","14","0","72.28739002932552","0"
"712","81","30","15","0","74.06245330942775","0"
"713","81","30","14","0","72.92371012788476","0"
"715","81","30","12","0","73.14787701317717","0"
"714","81","30","13","0","73.8450184501845","0"
"717","81","30","12","0","75.54781599187346","0"
"716","81","30","15","0","73.72673495888039","0"
"718","81","30","12","0","74.29712932820361","0"
"719","81","30","14","0","73.2383808095952","0"
"721","81","31","14","0","72.81859931113662","0"
"720","81","30","15","0","70.29573789504204","0"
"722","81","31","14","0","74.0351404114732","0"
"723","81","31","16","0","73.27155045601647","0"
"727","81","31","8","0","74.23987776928954","0"
"724","81","31","13","0","73.0500668548507","0"
"725","81","31","13","0","73.29102970868185","0"
"726","81","31","13","0","72.69886363636363","0"
"728","81","31","12","0","71.99273717657739","0"
"730","81","31","13","0","72.85121517486662","0"
"729","81","31","14","0","72.0981486923303","0"
"731","81","32","12","0","71.94025522041764","0"
"732","81","32","15","0","72.90590935169249","0"
"733","81","32","14","0","73.87281539139374","0"
"734","81","32","16","0","73.46372792293096","0"
"735","81","32","17","0","74.24873549538827","0"
"736","81","32","14","0","73.89169889913715","0"
"737","81","32","11","0","72.83441367118444","0"
"739","81","32","12","0","71.09258707948794","0"
"738","81","32","13","0","71.63846838824577","0"
"742","81","33","11","0","73.12545322697606","0"
"740","81","32","15","0","72.5203950193216","0"
"743","81","33","14","0","73.42236571764015","0"
"741","81","33","17","0","72.0709398128753","0"
"746","81","33","13","0","72.95762341633902","0"
"747","81","33","14","0","72.4417575936302","0"
"744","81","33","17","0","72.40596167494677","0"
"745","81","33","19","0","73.69194591416813","0"
"749","81","33","14","0","72.16615474623373","0"
"751","81","34","14","0","77.56373937677054","0"
"752","81","34","11","0","77.26545454545455","0"
"748","81","33","22","0","73.04360593158127","0"
"754","81","34","12","0","77.0892959358901","0"
"753","81","34","15","0","75.86256263421618","0"
"750","81","33","21","0","72.28754278910552","0"
"755","81","34","13","0","77.97723292469352","0"
"756","81","34","16","0","77.48458339308762","0"
"758","81","34","13","0","76.95976154992549","0"
"757","81","34","16","0","77.98807749627422","0"
"763","81","35","12","0","76.0950472373318","0"
"760","81","34","14","0","76.698206468013","0"
"761","81","35","13","0","76.20293647332461","0"
"762","81","35","15","0","78.1736872475476","0"
"759","81","34","18","0","77.03865791393144","0"
"765","81","35","13","0","78.31636311487165","0"
"764","81","35","17","0","78.05913348946136","0"
"766","81","35","15","0","78.40692386680358","0"
"769","81","35","12","0","78.80905362296825","0"
"767","81","35","14","0","76.5552995391705","0"
"770","81","35","12","0","76.76925258828535","0"
"771","81","36","13","0","76.95362359948943","0"
"768","81","35","16","0","77.67527675276753","0"
"772","81","36","13","0","76.58117167006704","0"
"774","81","36","13","0","77.12567993129116","0"
"773","81","36","14","0","76.71957671957672","0"
"775","81","36","15","0","76.63892539056796","0"
"777","81","36","14","0","76.9297990096126","0"
"779","81","36","13","0","76.85225778167471","0"
"778","81","36","16","0","78.32283228322832","0"
"776","81","36","18","0","77.29270021261516","0"
"780","81","36","15","0","75.7750845546787","0"
"781","81","37","14","0","78.04667242869489","0"
"782","81","37","14","0","77.12618526622903","0"
"784","81","37","14","0","75.43277553375648","0"
"786","81","37","12","0","76.76579925650557","0"
"785","81","37","14","0","76.51845393780877","0"
"783","81","37","16","0","77.69689911195225","0"
"787","81","37","16","0","76.2380538662033","0"
"789","81","37","11","0","74.82497499642807","0"
"788","81","37","15","0","76.95607158704334","0"
"790","81","37","14","0","76.1897873571532","0"
"793","81","38","11","0","80.67422260970648","0"
"792","81","38","14","0","81.59151985667363","0"
"794","81","38","18","0","79.9882715144407","0"
"791","81","38","19","0","80.83589600223651","0"
"795","81","38","15","0","80.96578284698563","0"
"797","81","38","16","0","81.98685171658144","0"
"796","81","38","17","0","80.87889476778366","0"
"800","81","38","15","0","81.27622630588917","0"
"799","81","38","17","0","80.82290317939865","0"
"798","81","38","25","0","80.90551181102363","0"
"803","81","39","13","0","79.53662397467262","0"
"801","81","39","15","0","79.09621427502618","0"
"802","81","39","15","0","80.80983369486623","0"
"804","81","39","13","0","79.90466259496499","0"
"805","81","39","17","0","80.51795173631548","0"
"806","81","39","14","0","82.2759774836452","0"
"807","81","39","14","0","80.08166969147005","0"
"808","81","39","14","0","81.16656993615786","0"
"809","81","39","15","0","81.69668797210925","0"
"811","81","40","14","0","81.21978959340346","0"
"812","81","40","14","0","81.51678998292545","0"
"810","81","39","19","0","81.5831517792302","0"
"813","81","40","12","0","80.73817762399077","0"
"814","81","40","12","0","81.34640334438518","0"
"818","81","40","12","0","81.1045609680422","0"
"815","81","40","22","0","81.49886234357224","0"
"820","81","40","13","0","81.19205298013244","0"
"816","81","40","19","0","80.95990803276332","0"
"817","81","40","18","0","80.94476744186046","0"
"821","81","41","14","0","83.5706790586119","0"
"819","81","40","18","0","79.54046538855553","0"
"822","81","41","16","0","81.52188924181742","0"
"823","81","41","16","0","82.73918557136818","0"
"825","81","41","13","0","82.44604316546763","0"
"824","81","41","17","0","83.16156191029177","0"
"830","81","41","12","0","82.83123720386078","0"
"828","81","41","16","0","82.45436105476674","0"
"826","81","41","19","0","83.68206916594013","0"
"829","81","41","16","0","81.253669994128","0"
"827","81","41","19","0","82.10541031734935","0"
"831","81","42","18","0","82.18218218218219","0"
"835","81","42","12","0","81.80363636363637","0"
"837","81","42","13","0","82.11430263547528","0"
"833","81","42","17","0","81.44211433496122","0"
"834","81","42","16","0","82.76567753252448","0"
"836","81","42","17","0","81.71269095182139","0"
"832","81","42","25","0","82.74290754079082","0"
"838","81","42","20","0","83.87715930902111","0"
"839","81","42","13","0","83.07421531240833","0"
"840","81","42","14","0","82.76946107784431","0"
"841","81","43","14","0","87.25908489039283","0"
"843","81","43","18","0","86.62494542279144","0"
"845","81","43","16","0","86.90811934095295","0"
"844","81","43","21","0","86.39883126369612","0"
"842","81","43","23","0","86.33093525179856","0"
"846","81","43","22","0","86.51500616691791","0"
"848","81","43","16","0","85.6855128758452","0"
"849","81","43","17","0","86.67042412286882","0"
"847","81","43","26","0","88.17234983592523","0"
"850","81","43","20","0","87.5","0"
"851","81","44","17","0","86.22366288492707","0"
"852","81","44","20","0","86.97894284486463","0"
"855","81","44","16","0","87.01336432306799","0"
"853","81","44","23","0","87.78580911638885","0"
"854","81","44","20","0","87.58755954048753","0"
"856","81","44","19","0","85.57610241820768","0"
"857","81","44","19","0","87.34581337977072","0"
"859","81","44","17","0","86.55267352557601","0"
"858","81","44","25","0","86.08381502890174","0"
"860","81","44","20","0","87.37849992746264","0"
"861","81","45","21","0","87.89033866002053","0"
"863","81","45","16","0","86.35673886053249","0"
"862","81","45","24","0","86.89450222882616","0"
"864","81","45","19","0","86.91535961565636","0"
"865","81","45","16","0","87.09316943707222","0"
"866","81","45","19","0","87.08874758086812","0"
"868","81","45","18","0","86.19067977768276","0"
"867","81","45","22","0","86.53079308817013","0"
"869","81","45","19","0","86.34233737596472","0"
"873","81","46","16","0","86.25718693030431","0"
"870","81","45","21","0","87.68289041504926","0"
"871","81","46","21","0","87.86904413914061","0"
"872","81","46","21","0","87.2255489021956","0"
"874","81","46","18","0","86.37277426766227","0"
"875","81","46","19","0","86.20740522200914","0"
"876","81","46","20","0","86.51249640907785","0"
"878","81","46","18","0","87.83763837638377","0"
"877","81","46","21","0","86.78822298610072","0"
"881","81","47","18","0","87.41930856405106","0"
"879","81","46","24","0","87.21881390593047","0"
"880","81","46","23","0","87.60273018526257","0"
"882","81","47","18","0","86.12344264642704","0"
"883","81","47","17","0","86.96400401548831","0"
"884","81","47","20","0","86.95971773007939","0"
"886","81","47","20","0","86.35508609463174","0"
"887","81","47","18","0","86.70841041696315","0"
"888","81","47","17","0","86.66855765139697","0"
"885","81","47","26","0","85.61055127445168","0"
"889","81","47","18","0","87.27034120734908","0"
"891","81","48","16","0","87.05950317735413","0"
"890","81","47","24","0","87.50364113020682","0"
"892","81","48","17","0","87.82458165031737","0"
"896","81","48","16","0","86.52512998266899","0"
"893","81","48","24","0","87.92532369768142","0"
"894","81","48","24","0","86.22147083685545","0"
"897","81","48","19","0","86.71726755218216","0"
"898","81","48","19","0","87.49266001174398","0"
"900","81","48","14","0","86.70620569940691","0"
"895","81","48","26","0","87.11310384726642","0"
"899","81","48","28","0","86.59193477944387","0"
"901","81","49","20","0","86.65125686217856","0"
"904","81","49","19","0","86.84363214389325","0"
"905","81","49","18","0","85.89892535579436","0"
"902","81","49","24","0","87.57309941520468","0"
"906","81","49","18","0","87.36374067699369","0"
"907","81","49","19","0","87.21144313836568","0"
"903","81","49","27","0","85.79795021961932","0"
"911","81","50","15","0","86.37238927566287","0"
"908","81","49","20","0","86.50368870244466","0"
"909","81","49","22","0","88.72399243416267","0"
"913","81","50","19","0","85.86746090841399","0"
"912","81","50","21","0","89.08103472916964","0"
"910","81","49","24","0","86.82427562346837","0"
"914","81","50","23","0","87.72687986171132","0"
"919","81","50","14","0","87.27378867483947","0"
"915","81","50","32","0","87.39220933690157","0"
"917","81","50","21","0","86.74033149171271","0"
"916","81","50","22","0","87.5347476225311","0"
"918","81","50","20","0","88.79769618430525","0"
"920","81","50","20","0","87.53880266075387","0"
"921","81","51","33","0","94.36133486766398","0"
"924","81","51","24","0","93.73653210745583","0"
"923","81","51","27","0","93.46543001686341","0"
"922","81","51","37","0","94.5629443747386","0"
"926","81","51","29","0","93.49558163117486","0"
"925","81","51","30","0","93.61236692431092","0"
